R	9.25	0.15	-1.81915	0	1477010496544659
L	9.15	0.15	-1.81913	0	1477010496599631
R	9	0.2	-2.99927	0.99976	1477010496649643
L	8.85	0.25	-2.99927	0.99976	1477010496699655
R	8.7	0.25	-2.99873	0	1477010496749676
L	8.55	0.25	-2.99871	0	1477010496799698
R	8.4	0.25	-2.72872	0	1477010496854669
L	8.25	0.25	-2.72871	0	1477010496909640
R	8.1	0.2	-2.99909	-0.9997	1477010496959655
L	7.95	0.15	-2.9991	-0.9997	1477010497009670
R	7.8	0.15	-3.00101	0	1477010497059653
L	7.65	0.15	-3.00099	0	1477010497109637
R	7.5	0.100001	-2.72698	-0.908982	1477010497164643
L	7.35	0.0500011	-2.72695	-0.908974	1477010497219650
R	7.25	9.49949e-07	-2.00032	-1.00016	1477010497269642
L	7.15	-0.0499992	-2.0003	-1.00015	1477010497319635
R	7	-0.15	-2.72534	-1.8169	1477010497374674
L	6.85	-0.25	-2.72532	-1.81688	1477010497429714
R	6.8	-0.349999	-1.00053	-2.00107	1477010497479687
L	6.75	-0.449999	-1.00054	-2.00107	1477010497529660
R	6.65	-0.549999	-2.00016	-2.00017	1477010497579656
L	6.55	-0.65	-2.00016	-2.00017	1477010497629652
R	6.5	-0.799999	-0.999884	-2.99963	1477010497679658
L	6.45	-0.949999	-0.999884	-2.99963	1477010497729664
R	6.4	-1.1	-0.999984	-2.99995	1477010497779665
L	6.35	-1.25	-0.999969	-2.99992	1477010497829667
R	6.35	-1.4	0	-3.00132	1477010497879645
L	6.35	-1.55	0	-3.00129	1477010497929624
R	6.35	-1.65	0	-1.81769	1477010497984639
L	6.35	-1.75	0	-1.81769	1477010498039654
R	6.35	-1.95	0	-3.99976	1477010498089657
L	6.35	-2.15	0	-3.99972	1477010498139661
R	6.35	-2.25	0	-2	1477010498189661
L	6.35	-2.35	0	-1.99998	1477010498239662
R	6.35	-2.5	0	-3	1477010498289662
L	6.35	-2.65	0	-3	1477010498339662
R	6.4	-2.8	1.00003	-3.00012	1477010498389660
L	6.45	-2.95	1.00003	-3.00009	1477010498439659
R	6.5	-3.15	0.999284	-3.99712	1477010498489695
L	6.55	-3.35	0.999284	-3.99712	1477010498539731
R	6.6	-3.45	0.909922	-1.81983	1477010498594681
L	6.65	-3.55	0.909917	-1.81984	1477010498649631
R	6.7	-3.7	0.999335	-2.99802	1477010498699664
L	6.75	-3.85	0.99934	-2.99802	1477010498749697
R	6.8	-4	0.908549	-2.72564	1477010498804730
L	6.85	-4.15	0.908537	-2.72561	1477010498859764
R	6.9	-4.25	0.90988	-1.81977	1477010498914716
L	6.95	-4.35	0.909876	-1.81975	1477010498969669
R	7	-4.5	1.00008	-3.00024	1477010499019665
L	7.05	-4.65	1.00008	-3.00024	1477010499069661
R	7.15	-4.8	1.99984	-2.99976	1477010499119665
L	7.25	-4.95	1.99984	-2.99976	1477010499169669
R	7.3	-5.05	1.00028	-2.00057	1477010499219655
L	7.35	-5.15	1.00028	-2.00056	1477010499269641
R	7.4	-5.3	1.00003	-3.00012	1477010499319639
L	7.45	-5.45	1.00004	-3.00012	1477010499369637
R	7.55	-5.55	1.99961	-1.99961	1477010499419647
L	7.65	-5.65	1.9996	-1.9996	1477010499469657
R	7.7	-5.8	1.00027	-3.00084	1477010499519643
L	7.75	-5.95	1.00028	-3.00084	1477010499569629
R	7.85	-6.05	1.9998	-1.99981	1477010499619634
L	7.95	-6.15	1.9998	-1.9998	1477010499669639
R	8	-6.25	1.00004	-2.00008	1477010499719637
L	8.05	-6.35	1.00004	-2.00008	1477010499769635
R	8.15	-6.5	1.99951	-2.99928	1477010499819647
L	8.25	-6.65	1.9995	-2.99925	1477010499869660
R	8.3	-6.75	0.90921	-1.81841	1477010499924653
L	8.35	-6.85	0.90921	-1.81841	1477010499979646
R	8.4	-7	1.0001	-3.00036	1477010500029640
L	8.45	-7.15	1.00011	-3.00036	1477010500079634
R	8.55	-7.25	1.99907	-1.99908	1477010500129657
L	8.65	-7.35	1.99908	-1.99908	1477010500179680
R	8.7	-7.5	1.00058	-3.00174	1477010500229651
L	8.75	-7.65	1.00057	-3.00171	1477010500279623
R	8.8	-7.75	0.999844	-1.99968	1477010500329631
L	8.85	-7.85	0.999844	-1.99968	1477010500379639
R	8.95	-8	2.00017	-3.00024	1477010500429635
L	9.05	-8.15	2.00014	-3.00021	1477010500479632
R	9.1	-8.25	0.998905	-1.99781	1477010500529687
L	9.15	-8.35	0.998886	-1.99779	1477010500579743
R	9.2	-8.5	0.908863	-2.72657	1477010500634757
L	9.25	-8.65	0.908855	-2.72655	1477010500689772
R	9.3	-8.8	0.909475	-2.72841	1477010500744749
L	9.35	-8.95	0.909466	-2.72839	1477010500799727
R	9.4	-9.1	0.999765	-2.99935	1477010500849738
L	9.45	-9.25	0.999774	-2.99934	1477010500899749
R	9.5	-9.35	0.908962	-1.81792	1477010500954757
L	9.55	-9.45	0.908954	-1.8179	1477010501009766
R	9.6	-9.6	0.909988	-2.72996	1477010501064712
L	9.65	-9.75	0.909971	-2.72993	1477010501119659
R	9.7	-9.9	0.907972	-2.7239	1477010501174727
L	9.75	-10.05	0.907972	-2.72391	1477010501229795
R	9.75	-10.2	0	-2.73106	1477010501284719
L	9.75	-10.35	0	-2.73105	1477010501339643
R	9.8	-10.5	1	-2.99999	1477010501389643
L	9.85	-10.65	0.999994	-2.99996	1477010501439644
R	9.85	-10.8	0	-3.00047	1477010501489636
L	9.85	-10.95	0	-3.00048	1477010501539628
R	9.85	-11.05	0	-1.9956	1477010501589738
L	9.85	-11.15	0	-1.99559	1477010501639849
R	9.85	-11.3	0	-2.73184	1477010501694757
L	9.85	-11.45	0	-2.73182	1477010501749666
R	9.8	-11.6	-0.998566	-2.9957	1477010501799738
L	9.75	-11.75	-0.998566	-2.99569	1477010501849810
R	9.75	-11.9	0	-2.73084	1477010501904738
L	9.75	-12.05	0	-2.73085	1477010501959666
R	9.65	-12.2	-1.81598	-2.72396	1477010502014733
L	9.55	-12.35	-1.81597	-2.72396	1477010502069800
R	9.45	-12.45	-1.82132	-1.82133	1477010502124705
L	9.35	-12.55	-1.82131	-1.82131	1477010502179611
R	9.3	-12.65	-0.908038	-1.81606	1477010502234675
L	9.25	-12.75	-0.908029	-1.81605	1477010502289740
R	9.05	-12.85	-3.64007	-1.82004	1477010502344684
L	8.85	-12.95	-3.64007	-1.82003	1477010502399628
R	8.75	-13	-1.9959	-0.997948	1477010502449731
L	8.65	-13.05	-1.9959	-0.997948	1477010502499834
R	8.5	-13.1	-2.73149	-0.910502	1477010502554749
L	8.35	-13.15	-2.73146	-0.910485	1477010502609665
R	8.2	-13.2	-2.72385	-0.907955	1477010502664734
L	8.05	-13.25	-2.72383	-0.907947	1477010502719804
R	7.9	-13.25	-2.72673	0	1477010502774815
L	7.75	-13.25	-2.72673	0	1477010502829826
R	7.6	-13.25	-2.72991	0	1477010502884773
L	7.45	-13.25	-2.72991	0	1477010502939720
R	7.25	-13.2	-3.63887	0.909723	1477010502994682
L	7.05	-13.15	-3.63887	0.909723	1477010503049644
R	6.9	-13.15	-2.72312	0	1477010503104728
L	6.75	-13.15	-2.72312	0	1477010503159812
R	6.6	-13.15	-3.00475	0	1477010503209733
L	6.45	-13.15	-3.00472	0	1477010503259655
R	6.35	-13.1	-1.9976	0.998786	1477010503309715
L	6.25	-13.05	-1.99758	0.998786	1477010503359776
R	6.1	-13	-2.72732	0.909111	1477010503414775
L	5.95	-12.95	-2.72732	0.909111	1477010503469774
R	5.8	-12.9	-2.72895	0.909657	1477010503524740
L	5.65	-12.85	-2.72896	0.909648	1477010503579706
R	5.55	-12.75	-1.81808	1.81809	1477010503634709
L	5.45	-12.65	-1.81809	1.81809	1477010503689712
R	5.3	-12.55	-2.7236	1.81575	1477010503744786
L	5.15	-12.45	-2.72358	1.81572	1477010503799861
R	5.05	-12.35	-1.81967	1.81966	1477010503854816
L	4.95	-12.25	-1.81967	1.81967	1477010503909771
R	4.85	-12.1	-1.81844	2.72766	1477010503964763
L	4.75	-11.95	-1.81844	2.72767	1477010504019755
R	4.7	-11.85	-0.909557	1.8191	1477010504074727
L	4.65	-11.75	-0.909553	1.81911	1477010504129699
R	4.6	-11.6	-0.907782	2.72335	1477010504184778
L	4.55	-11.45	-0.907778	2.72334	1477010504239858
R	4.5	-11.25	-0.910253	3.64099	1477010504294788
L	4.45	-11.05	-0.910253	3.64099	1477010504349718
R	4.45	-10.95	0	1.81804	1477010504404722
L	4.45	-10.85	0	1.81805	1477010504459726
R	4.45	-10.75	0	1.81614	1477010504514788
L	4.45	-10.65	0	1.81614	1477010504569850
R	4.45	-10.45	0	3.6396	1477010504624801
L	4.45	-10.25	0	3.6396	1477010504679752
R	4.5	-10.1	0.910021	2.73005	1477010504734696
L	4.55	-9.95	0.910013	2.73003	1477010504789641
R	4.6	-9.8	0.999085	2.99725	1477010504839687
L	4.65	-9.65	0.99908	2.99724	1477010504889733
R	4.7	-9.55	0.910095	1.82021	1477010504944672
L	4.75	-9.45	0.910091	1.82018	1477010504999612
R	4.85	-9.3	1.99828	2.99743	1477010505049655
L	4.95	-9.15	1.99826	2.99739	1477010505099699
R	5	-9	0.908384	2.72514	1477010505154742
L	5.05	-8.85	0.908384	2.72514	1477010505209785
R	5.15	-8.75	1.81679	1.8168	1477010505264827
L	5.25	-8.65	1.81679	1.8168	1477010505319869
R	5.35	-8.5	1.82017	2.73024	1477010505374809
L	5.45	-8.35	1.82015	2.73022	1477010505429750
R	5.55	-8.25	1.81852	1.81852	1477010505484740
L	5.65	-8.15	1.8185	1.8185	1477010505539731
R	5.75	-8.05	1.81752	1.81753	1477010505594751
L	5.85	-7.95	1.81752	1.81752	1477010505649771
R	5.95	-7.85	1.8194	1.8194	1477010505704734
L	6.05	-7.75	1.81941	1.8194	1477010505759697
R	6.15	-7.6	1.81742	2.72613	1477010505814720
L	6.25	-7.45	1.8174	2.72611	1477010505869744
R	6.4	-7.35	2.7248	1.81653	1477010505924794
L	6.55	-7.25	2.72477	1.81651	1477010505979845
R	6.65	-7.2	1.81957	0.909789	1477010506034803
L	6.75	-7.15	1.81957	0.909785	1477010506089761
R	6.9	-7.05	2.72946	1.81964	1477010506144717
L	7.05	-6.95	2.72946	1.81964	1477010506199673
R	7.15	-6.85	1.81554	1.81554	1477010506254753
L	7.25	-6.75	1.81554	1.81554	1477010506309833
R	7.35	-6.65	1.82007	1.82007	1477010506364776
L	7.45	-6.55	1.82005	1.82005	1477010506419720
R	7.6	-6.5	2.72628	0.908764	1477010506474740
L	7.75	-6.45	2.72628	0.908764	1477010506529760
R	7.85	-6.4	1.81656	0.908285	1477010506584809
L	7.95	-6.35	1.81656	0.908281	1477010506639858
R	8.1	-6.25	2.73006	1.82003	1477010506694802
L	8.25	-6.15	2.73005	1.82003	1477010506749746
R	8.4	-6.05	2.72692	1.81795	1477010506804753
L	8.55	-5.95	2.7269	1.81794	1477010506859761
R	8.65	-5.85	1.81844	1.81844	1477010506914753
L	8.75	-5.75	1.81843	1.81843	1477010506969746
R	8.9	-5.65	2.72464	1.81643	1477010507024799
L	9.05	-5.55	2.72465	1.81643	1477010507079852
R	9.15	-5.45	1.81916	1.81918	1477010507134822
L	9.25	-5.35	1.81916	1.81916	1477010507189793
R	9.35	-5.3	1.81895	0.909466	1477010507244770
L	9.45	-5.25	1.81894	0.90947	1477010507299747
R	9.55	-5.1	1.81986	2.72981	1477010507354696
L	9.65	-4.95	1.81987	2.72981	1477010507409645
R	9.75	-4.85	1.81736	1.81735	1477010507464670
L	9.85	-4.75	1.81736	1.81735	1477010507519695
R	9.95	-4.65	1.81806	1.81805	1477010507574699
L	10.05	-4.55	1.81805	1.81805	1477010507629703
R	10.2	-4.45	2.72609	1.8174	1477010507684727
L	10.35	-4.35	2.72606	1.81737	1477010507739752
R	10.4	-4.2	0.908945	2.72688	1477010507794760
L	10.45	-4.05	0.908953	2.72687	1477010507849768
R	10.55	-3.95	1.81903	1.81904	1477010507904742
L	10.65	-3.85	1.81902	1.81903	1477010507959717
R	10.75	-3.7	1.81931	2.72896	1477010508014683
L	10.85	-3.55	1.81931	2.72896	1477010508069649
R	10.9	-3.4	0.999745	2.99928	1477010508119661
L	10.95	-3.25	0.999754	2.99928	1477010508169673
R	11.05	-3.15	1.81764	1.81765	1477010508224689
L	11.15	-3.05	1.81763	1.81764	1477010508279706
R	11.2	-2.9	0.909657	2.72896	1477010508334672
L	11.25	-2.75	0.909648	2.72893	1477010508389639
R	11.2	-2.6	-0.998725	2.99617	1477010508439703
L	11.15	-2.45	-0.998725	2.99616	1477010508489767
R	11.2	-2.3	0.908813	2.72643	1477010508544784
L	11.25	-2.15	0.908805	2.7264	1477010508599802
R	11.3	-2	0.909855	2.72956	1477010508654756
L	11.35	-1.85	0.909847	2.72953	1477010508709711
